iter	Passed	Remaining
1663	49626	39843
1664	49654	39812
1665	49681	39781
1666	49711	39751
1667	49740	39720
1668	49769	39690
1669	49810	39669
1670	49838	39637
1671	49865	39606
1672	49905	39584
1673	49934	39553
1674	49965	39525
1675	49998	39497
1676	50032	39471
1677	50064	39443
1678	50106	39422
1679	50141	39396
1680	50175	39370
1681	50208	39343
1682	50237	39312
1683	50268	39283
1684	50299	39254
1685	50331	39226
1686	50365	39199
1687	50395	39169
1688	50424	39139
1689	50451	39107
1690	50480	39077
1691	50512	39048
1692	50540	39017
1693	50567	38985
1694	50594	38953
1695	50623	38923
1696	50652	38892
1697	50678	38859
1698	50708	38830
1699	50739	38800
1700	50766	38768
1701	50793	38736
1702	50820	38704
1703	50848	38673
1704	50876	38642
1705	50905	38611
1706	50934	38581
1707	50962	38549
1708	50991	38519
1709	51020	38488
1710	51048	38457
1711	51079	38429
1712	51107	38397
1713	51136	38367
1714	51168	38338
1715	51196	38308
1716	51224	38276
1717	51251	38244
1718	51290	38221
1719	51317	38189
1720	51344	38158
1721	51374	38128
1722	51385	38084
1723	51412	38052
1724	51455	38032
1725	51484	38001
1726	51513	37971
1727	51542	37941
1728	51570	37910
1729	51599	37879
1730	51627	37848
1731	51657	37818
1732	51685	37787
1733	51713	37756
1734	51752	37732
1735	51780	37701
1736	51809	37671
1737	51839	37641
1738	51867	37610
1739	51895	37579
1740	51925	37549
1741	51954	37519
1742	51998	37499
1743	52026	37468
1744	52057	37439
1745	52085	37408
1746	52116	37379
1747	52160	37359
1748	52188	37328
1749	52216	37297
1750	52244	37266
1751	52271	37234
1752	52298	37202
1753	52324	37170
1754	52355	37141
1755	52385	37111
1756	52415	37081
1757	52443	37050
1758	52484	37028
1759	52512	36997
1760	52541	36967
1761	52583	36945
1762	52612	36914
1763	52656	36895
1764	52685	36864
1765	52715	36835
1766	52743	36803
1767	52772	36773
1768	52801	36743
1769	52829	36712
1770	52881	36697
1771	52908	36665
1772	52936	36634
1773	52964	36603
1774	52994	36573
1775	53022	36542
1776	53053	36513
1777	53083	36483
1778	53112	36453
1779	53143	36424
1780	53169	36391
1781	53197	36360
1782	53224	36328
1783	53251	36297
1784	53281	36267
1785	53308	36235
1786	53336	36204
1787	53366	36174
1788	53395	36143
1789	53424	36114
1790	53452	36082
1791	53494	36060
1792	53522	36029
1793	53549	35998
1794	53577	35967
1795	53606	35936
1796	53650	35916
1797	53678	35885
1798	53707	35854
1799	53736	35824
1800	53764	35793
1801	53793	35762
1802	53822	35732
1803	53851	35702
1804	53880	35671
1805	53908	35640
1806	53936	35609
1807	53972	35583
1808	54005	35556
1809	54038	35527
1810	54066	35497
1811	54095	35466
1812	54125	35436
1813	54155	35407
1814	54183	35376
1815	54210	35344
1816	54237	35312
1817	54264	35281
1818	54293	35250
1819	54322	35219
1820	54350	35189
1821	54378	35158
1822	54406	35127
1823	54435	35096
1824	54464	35066
1825	54492	35035
1826	54522	35005
1827	54551	34974
1828	54599	34956
1829	54626	34925
1830	54657	34895
1831	54686	34865
1832	54714	34834
1833	54743	34803
1834	54820	34804
1835	54849	34773
1836	54879	34743
1837	54908	34713
1838	54936	34682
1839	54965	34652
1840	54993	34621
1841	55027	34593
1842	55069	34571
1843	55100	34542
1844	55130	34512
1845	55163	34484
1846	55196	34456
1847	55227	34427
1848	55263	34401
1849	55298	34375
1850	55336	34349
1851	55372	34324
1852	55408	34297
1853	55440	34268
1854	55471	34239
1855	55500	34209
1856	55530	34179
1857	55559	34149
1858	55588	34118
1859	55632	34097
1860	55665	34069
1861	55696	34040
1862	55728	34011
1863	55759	33982
1864	55791	33953
1865	55831	33930
1866	55861	33899
1867	55890	33869
1868	55931	33846
1869	55961	33816
1870	55990	33785
1871	56020	33755
1872	56052	33727
1873	56084	33698
1874	56115	33669
1875	56149	33641
1876	56186	33616
1877	56225	33591
1878	56260	33564
1879	56295	33537
1880	56335	33513
1881	56375	33489
1882	56410	33462
1883	56441	33433
1884	56476	33406
1885	56507	33377
1886	56539	33348
1887	56567	33317
1888	56596	33286
1889	56627	33257
1890	56660	33229
1891	56690	33199
1892	56722	33170
1893	56774	33153
1894	56800	33121
1895	56830	33091
1896	56870	33066
1897	56897	33035
1898	56926	33005
1899	56955	32974
1900	56983	32943
1901	57024	32919
1902	57055	32889
1903	57084	32859
1904	57114	32829
1905	57145	32800
1906	57175	32770
1907	57206	32741
1908	57236	32710
1909	57262	32678
1910	57290	32647
1911	57319	32616
1912	57356	32591
1913	57386	32560
1914	57415	32530
1915	57444	32499
1916	57473	32469
1917	57504	32440
1918	57533	32409
1919	57562	32378
1920	57591	32348
1921	57621	32318
1922	57651	32288
1923	57682	32259
1924	57710	32228
1925	57739	32197
1926	57769	32167
1927	57800	32137
1928	57833	32109
1929	57866	32081
1930	57895	32050
1931	57926	32021
1932	57968	31998
1933	57998	31968
1934	58027	31937
1935	58058	31908
1936	58088	31877
1937	58118	31848
1938	58150	31819
1939	58179	31788
1940	58206	31757
1941	58237	31727
1942	58264	31696
1943	58293	31665
1944	58324	31636
1945	58352	31605
1946	58381	31574
1947	58411	31544
1948	58437	31512
1949	58465	31481
1950	58493	31450
1951	58523	31420
1952	58552	31389
1953	58583	31360
1954	58615	31331
1955	58657	31308
1956	58690	31279
1957	58726	31252
1958	58777	31233
1959	58809	31205
1960	58838	31174
1961	58868	31144
1962	58898	31114
1963	58927	31083
1964	58956	31053
1965	58985	31023
1966	59015	30993
1967	59045	30962
1968	59073	30931
1969	59102	30901
1970	59134	30872
1971	59162	30841
1972	59190	30810
1973	59220	30780
1974	59252	30751
1975	59283	30721
1976	59313	30691
1977	59343	30661
1978	59371	30630
1979	59399	30599
1980	59429	30569
1981	59459	30539
1982	59488	30509
1983	59515	30477
1984	59547	30448
1985	59576	30418
1986	59621	30396
1987	59649	30364
1988	59699	30345
1989	59735	30317
1990	59815	30313
1991	59851	30286
1992	59888	30260
1993	59922	30231
1994	59955	30202
1995	59990	30175
1996	60026	30148
1997	60059	30119
1998	60095	30092
1999	60127	30063
2000	60177	30043
2001	60261	30040
2002	60296	30012
2003	60330	29984
2004	60363	29955
2005	60396	29927
2006	60436	29901
2007	60473	29875
2008	60506	29846
2009	60540	29818
2010	60574	29790
2011	60609	29762
2012	60643	29734
2013	60678	29706
2014	60712	29678
2015	60734	29644
2016	60768	29615
2017	60802	29587
2018	60850	29566
2019	60883	29537
2020	60917	29509
2021	60950	29480
2022	60983	29451
2023	61016	29422
2024	61048	29393
2025	61083	29365
2026	61116	29337
2027	61151	29309
2028	61181	29278
2029	61210	29248
2030	61239	29217
2031	61270	29187
2032	61299	29157
2033	61328	29126
2034	61358	29096
2035	61387	29065
2036	61418	29035
2037	61452	29007
2038	61482	28977
2039	61518	28949
2040	61549	28920
2041	61581	28890
2042	61610	28860
2043	61639	28829
2044	61669	28799
2045	61698	28768
2046	61727	28737
2047	61756	28707
2048	61790	28678
2049	61819	28648
2050	61848	28617
2051	61879	28587
2052	61907	28556
2053	61936	28525
2054	61965	28495
2055	61995	28464
2056	62025	28434
2057	62054	28404
2058	62083	28373
2059	62113	28342
2060	62142	28312
2061	62173	28282
2062	62203	28252
2063	62231	28221
2064	62261	28190
2065	62302	28165
2066	62343	28140
2067	62371	28109
2068	62399	28078
2069	62429	28048
2070	62458	28017
2071	62488	27987
2072	62516	27956
2073	62546	27925
2074	62575	27894
2075	62604	27864
2076	62632	27833
2077	62660	27802
2078	62688	27771
2079	62718	27740
2080	62749	27711
2081	62779	27680
2082	62807	27649
2083	62836	27618
2084	62864	27587
2085	62892	27556
2086	62921	27526
2087	62952	27496
2088	62980	27465
2089	63008	27434
2090	63037	27403
2091	63067	27373
2092	63093	27341
2093	63121	27310
2094	63150	27279
2095	63179	27249
2096	63210	27219
2097	63240	27189
2098	63269	27158
2099	63300	27128
2100	63328	27097
2101	63358	27067
2102	63391	27038
2103	63422	27008
2104	63453	26978
2105	63484	26949
2106	63513	26918
2107	63543	26888
2108	63572	26858
2109	63602	26827
2110	63630	26796
2111	63659	26766
2112	63689	26735
2113	63718	26705
2114	63747	26674
2115	63775	26643
2116	63818	26618
2117	63847	26587
2118	63878	26558
2119	63918	26532
2120	63947	26501
2121	63975	26470
2122	64006	26440
2123	64035	26410
2124	64065	26379
2125	64095	26349
2126	64126	26319
2127	64156	26289
2128	64191	26261
2129	64222	26231
2130	64252	26201
2131	64280	26170
2132	64308	26139
2133	64337	26109
2134	64367	26078
2135	64398	26048
2136	64426	26017
2137	64454	25986
2138	64484	25956
2139	64514	25926
2140	64542	25895
2141	64571	25864
2142	64601	25834
2143	64630	25803
2144	64661	25774
2145	64690	25743
2146	64720	25713
2147	64749	25682
2148	64779	25652
2149	64808	25621
2150	64838	25591
2151	64868	25561
2152	64911	25536
2153	64940	25505
2154	64968	25474
2155	64998	25444
2156	65025	25413
2157	65054	25382
2158	65083	25352
2159	65163	25341
2160	65194	25311
2161	65223	25280
2162	65251	25249
2163	65280	25219
2164	65309	25188
2165	65339	25158
2166	65368	25127
2167	65398	25097
2168	65429	25067
2169	65458	25036
2170	65487	25006
2171	65517	24976
2172	65547	24945
2173	65574	24914
2174	65603	24884
2175	65632	24853
2176	65662	24823
2177	65691	24792
2178	65736	24768
2179	65764	24737
2180	65806	24711
2181	65836	24680
2182	65870	24652
2183	65899	24621
2184	65929	24591
2185	65958	24560
2186	65991	24531
2187	66026	24503
2188	66063	24475
2189	66101	24448
2190	66136	24420
2191	66174	24392
2192	66212	24365
2193	66252	24338
2194	66293	24312
2195	66330	24284
2196	66368	24257
2197	66404	24229
2198	66442	24202
2199	66476	24173
2200	66511	24144
2201	66550	24117
2202	66585	24089
2203	66619	24060
2204	66652	24031
2205	66686	24002
2206	66725	23975
2207	66761	23946
2208	66795	23918
2209	66827	23888
2210	66866	23861
2211	66901	23832
2212	66937	23804
2213	66973	23776
2214	67009	23748
2215	67043	23719
2216	67077	23690
2217	67114	23662
2218	67144	23632
2219	67173	23601
2220	67208	23573
2221	67241	23543
2222	67275	23514
2223	67316	23488
2224	67353	23460
2225	67399	23435
2226	67434	23406
2227	67464	23376
2228	67495	23346
2229	67524	23315
2230	67551	23284
2231	67580	23253
2232	67608	23222
2233	67636	23191
2234	67664	23160
2235	67693	23129
2236	67722	23099
2237	67762	23071
2238	67792	23041
2239	67820	23010
2240	67849	22979
2241	67877	22948
2242	67906	22918
2243	67934	22887
2244	67963	22856
2245	67991	22825
2246	68020	22794
2247	68049	22763
2248	68077	22732
2249	68105	22701
2250	68133	22670
2251	68161	22639
2252	68191	22609
2253	68221	22579
2254	68249	22548
2255	68277	22517
2256	68306	22486
2257	68335	22455
2258	68364	22425
2259	68392	22394
2260	68421	22363
2261	68449	22332
2262	68478	22301
2263	68521	22275
2264	68549	22244
2265	68578	22213
2266	68606	22182
2267	68636	22152
2268	68664	22121
2269	68692	22090
2270	68723	22060
2271	68751	22029
2272	68779	21998
2273	68808	21967
2274	68836	21936
2275	68864	21905
2276	68906	21879
2277	68935	21848
2278	68962	21817
2279	68991	21786
2280	69020	21756
2281	69049	21725
2282	69077	21694
2283	69106	21663
2284	69134	21632
2285	69162	21602
2286	69191	21571
2287	69220	21540
2288	69249	21510
2289	69277	21478
2290	69306	21448
2291	69334	21417
2292	69362	21386
2293	69392	21356
2294	69420	21325
2295	69449	21294
2296	69488	21267
2297	69517	21236
2298	69545	21205
2299	69573	21174
2300	69601	21143
2301	69635	21114
2302	69664	21083
2303	69691	21052
2304	69720	21021
2305	69748	20990
2306	69776	20960
2307	69805	20929
2308	69834	20898
2309	69863	20868
2310	69891	20837
2311	69920	20806
2312	69950	20776
2313	69979	20745
2314	70007	20714
2315	70037	20684
2316	70064	20653
2317	70095	20623
2318	70127	20593
2319	70161	20564
2320	70197	20536
2321	70233	20507
2322	70269	20478
2323	70303	20449
2324	70338	20420
2325	70369	20390
2326	70400	20360
2327	70430	20330
2328	70480	20305
2329	70511	20275
2330	70555	20249
2331	70594	20221
2332	70622	20190
2333	70664	20163
2334	70692	20133
2335	70721	20102
2336	70749	20071
2337	70778	20040
2338	70806	20009
2339	70834	19979
2340	70863	19948
2341	70891	19917
2342	70919	19886
2343	70949	19856
2344	70978	19825
2345	71008	19795
2346	71038	19764
2347	71105	19744
2348	71144	19716
2349	71173	19686
2350	71201	19655
2351	71231	19624
2352	71259	19594
2353	71289	19563
2354	71317	19532
2355	71346	19502
2356	71373	19471
2357	71403	19440
2358	71431	19409
2359	71466	19380
2360	71501	19351
2361	71540	19323
2362	71580	19296
2363	71617	19267
2364	71656	19239
2365	71686	19209
2366	71714	19178
2367	71745	19148
2368	71781	19119
2369	71812	19089
2370	71842	19059
2371	71871	19028
2372	71899	18997
2373	71928	18966
2374	71957	18936
2375	71986	18905
2376	72015	18875
2377	72056	18847
2378	72084	18816
2379	72112	18785
2380	72142	18755
2381	72169	18724
2382	72198	18693
2383	72227	18662
2384	72258	18632
2385	72292	18603
2386	72327	18574
2387	72364	18545
2388	72401	18517
2389	72437	18488
2390	72470	18458
2391	72500	18428
2392	72529	18397
2393	72558	18366
2394	72587	18336
2395	72616	18305
2396	72662	18279
2397	72690	18248
2398	72720	18217
2399	72749	18187
2400	72779	18157
2401	72808	18126
2402	72839	18096
2403	72875	18067
2404	72911	18038
2405	72948	18009
2406	72983	17980
2407	73021	17952
2408	73054	17922
2409	73090	17893
2410	73121	17863
2411	73151	17833
2412	73180	17802
2413	73208	17771
2414	73237	17740
2415	73272	17711
2416	73306	17682
2417	73340	17652
2418	73379	17624
2419	73413	17594
2420	73446	17565
2421	73481	17536
2422	73517	17506
2423	73547	17476
2424	73577	17446
2425	73609	17416
2426	73638	17385
2427	73670	17355
2428	73703	17326
2429	73742	17297
2430	73777	17268
2431	73809	17238
2432	73842	17208
2433	73875	17179
2434	73909	17149
2435	73943	17119
2436	73976	17090
2437	74011	17060
2438	74049	17032
2439	74082	17002
2440	74126	16975
2441	74165	16946
2442	74203	16918
2443	74241	16889
2444	74277	16860
2445	74314	16831
2446	74353	16803
2447	74389	16774
2448	74424	16744
2449	74461	16715
2450	74500	16687
2451	74539	16658
2452	74580	16630
2453	74621	16602
2454	74675	16577
2455	74746	16556
2456	74778	16526
2457	74810	16496
2458	74845	16466
2459	74876	16436
2460	74910	16406
2461	74941	16376
2462	74971	16345
2463	75000	16315
2464	75040	16286
2465	75069	16255
2466	75099	16225
2467	75128	16194
2468	75174	16167
2469	75203	16136
2470	75250	16109
2471	75279	16079
2472	75310	16048
2473	75339	16017
2474	75368	15987
2475	75397	15956
2476	75427	15925
2477	75456	15895
2478	75487	15864
2479	75517	15834
2480	75547	15803
2481	75575	15772
2482	75605	15742
2483	75633	15711
2484	75664	15680
2485	75692	15650
2486	75721	15619
2487	75750	15588
2488	75778	15557
2489	75807	15526
2490	75836	15496
2491	75866	15465
2492	75895	15434
2493	75922	15403
2494	75953	15373
2495	75982	15342
2496	76012	15312
2497	76039	15281
2498	76070	15250
2499	76100	15220
2500	76130	15189
2501	76159	15158
2502	76188	15128
2503	76216	15097
2504	76246	15066
2505	76276	15036
2506	76307	15005
2507	76335	14974
2508	76364	14944
2509	76395	14913
2510	76424	14883
2511	76452	14852
2512	76482	14821
2513	76512	14791
2514	76541	14760
2515	76569	14729
2516	76598	14698
2517	76627	14668
2518	76656	14637
2519	76685	14606
2520	76716	14576
2521	76745	14545
2522	76774	14515
2523	76804	14484
2524	76833	14453
2525	76863	14423
2526	76892	14392
2527	76922	14362
2528	76950	14331
2529	76979	14300
2530	77010	14270
2531	77038	14239
2532	77066	14208
2533	77096	14177
2534	77126	14147
2535	77156	14116
2536	77185	14086
2537	77214	14055
2538	77243	14024
2539	77272	13994
2540	77302	13963
2541	77331	13933
2542	77360	13902
2543	77388	13871
2544	77418	13841
2545	77449	13810
2546	77479	13780
2547	77507	13749
2548	77537	13718
2549	77566	13688
2550	77595	13657
2551	77626	13627
2552	77654	13596
2553	77683	13565
2554	77712	13535
2555	77740	13504
2556	77771	13473
2557	77798	13442
2558	77827	13412
2559	77857	13381
2560	77886	13351
2561	77915	13320
2562	77956	13291
2563	77984	13260
2564	78012	13230
2565	78041	13199
2566	78069	13168
2567	78099	13138
2568	78128	13107
2569	78157	13076
2570	78188	13046
2571	78217	13015
2572	78247	12985
2573	78277	12955
2574	78319	12926
2575	78347	12895
2576	78375	12864
2577	78417	12836
2578	78447	12805
2579	78476	12775
2580	78523	12747
2581	78566	12719
2582	78595	12688
2583	78624	12657
2584	78653	12627
2585	78681	12596
2586	78711	12565
2587	78739	12534
2588	78769	12504
2589	78798	12473
2590	78829	12443
2591	78857	12412
2592	78886	12382
2593	78917	12351
2594	78963	12323
2595	78993	12293
2596	79021	12262
2597	79050	12231
2598	79080	12201
2599	79110	12170
2600	79140	12140
2601	79169	12109
2602	79198	12078
2603	79230	12048
2604	79260	12018
2605	79288	11987
2606	79316	11956
2607	79347	11926
2608	79381	11896
2609	79411	11866
2610	79441	11835
2611	79469	11804
2612	79497	11774
2613	79527	11743
2614	79558	11713
2615	79585	11682
2616	79614	11651
2617	79644	11621
2618	79674	11590
2619	79702	11559
2620	79733	11529
2621	79764	11499
2622	79792	11468
2623	79821	11437
2624	79850	11407
2625	79879	11376
2626	79908	11346
2627	79936	11315
2628	79968	11285
2629	79997	11254
2630	80024	11223
2631	80055	11193
2632	80096	11164
2633	80127	11133
2634	80155	11103
2635	80183	11072
2636	80211	11041
2637	80241	11011
2638	80271	10980
2639	80299	10949
2640	80328	10919
2641	80359	10888
2642	80390	10858
2643	80421	10828
2644	80449	10797
2645	80479	10767
2646	80508	10736
2647	80537	10705
2648	80567	10675
2649	80597	10644
2650	80626	10614
2651	80654	10583
2652	80684	10553
2653	80715	10522
2654	80743	10492
2655	80773	10461
2656	80801	10430
2657	80829	10400
2658	80859	10369
2659	80888	10339
2660	80918	10308
2661	80945	10277
2662	80975	10247
2663	81003	10216
2664	81047	10187
2665	81075	10157
2666	81104	10126
2667	81133	10096
2668	81163	10065
2669	81202	10036
2670	81231	10005
2671	81259	9975
2672	81302	9946
2673	81331	9915
2674	81360	9884
2675	81400	9855
2676	81430	9825
2677	81458	9794
2678	81487	9763
2679	81518	9733
2680	81547	9702
2681	81576	9672
2682	81604	9641
2683	81633	9611
2684	81664	9580
2685	81692	9550
2686	81720	9519
2687	81750	9488
2688	81779	9458
2689	81807	9427
2690	81838	9397
2691	81867	9366
2692	81909	9337
2693	81937	9306
2694	81968	9276
2695	81995	9245
2696	82023	9215
2697	82051	9184
2698	82082	9154
2699	82111	9123
2700	82141	9093
2701	82169	9062
2702	82198	9031
2703	82244	9003
2704	82272	8972
2705	82301	8941
2706	82328	8911
2707	82358	8880
2708	82386	8849
2709	82415	8819
2710	82444	8788
2711	82473	8758
2712	82503	8727
2713	82531	8697
2714	82559	8666
2715	82588	8635
2716	82617	8605
2717	82646	8574
2718	82676	8544
2719	82706	8513
2720	82735	8483
2721	82763	8452
2722	82794	8422
2723	82823	8391
2724	82851	8361
2725	82879	8330
2726	82908	8300
2727	82938	8269
2728	82968	8239
2729	82996	8208
2730	83024	8177
2731	83054	8147
2732	83082	8116
2733	83110	8086
2734	83139	8055
2735	83168	8025
2736	83196	7994
2737	83226	7964
2738	83257	7933
2739	83286	7903
2740	83316	7872
2741	83346	7842
2742	83375	7811
2743	83403	7781
2744	83431	7750
2745	83461	7720
2746	83489	7689
2747	83533	7660
2748	83562	7629
2749	83589	7599
2750	83619	7568
2751	83647	7538
2752	83692	7508
2753	83735	7479
2754	83763	7448
2755	83792	7418
2756	83821	7387
2757	83849	7357
2758	83880	7326
2759	83908	7296
2760	83937	7265
2761	83968	7235
2762	83995	7204
2763	84023	7174
2764	84052	7143
2765	84081	7113
2766	84135	7084
2767	84164	7054
2768	84192	7023
2769	84220	6993
2770	84248	6962
2771	84279	6932
2772	84318	6902
2773	84346	6871
2774	84375	6841
2775	84405	6810
2776	84434	6780
2777	84463	6749
2778	84492	6719
2779	84520	6688
2780	84550	6658
2781	84589	6628
2782	84619	6598
2783	84646	6567
2784	84691	6538
2785	84719	6507
2786	84748	6477
2787	84777	6446
2788	84809	6416
2789	84822	6384
2790	84850	6353
2791	84880	6323
2792	84910	6293
2793	84938	6262
2794	84969	6232
2795	84996	6201
2796	85025	6170
2797	85053	6140
2798	85086	6110
2799	85116	6079
2800	85146	6049
2801	85175	6018
2802	85203	5988
2803	85233	5957
2804	85262	5927
2805	85291	5896
2806	85320	5866
2807	85349	5835
2808	85382	5805
2809	85411	5775
2810	85484	5747
2811	85522	5717
2812	85552	5687
2813	85581	5656
2814	85609	5626
2815	85639	5595
2816	85682	5566
2817	85711	5535
2818	85741	5505
2819	85769	5474
2820	85800	5444
2821	85827	5413
2822	85857	5383
2823	85887	5352
2824	85916	5322
2825	85945	5291
2826	85977	5261
2827	86023	5231
2828	86050	5201
2829	86079	5170
2830	86108	5140
2831	86137	5109
2832	86167	5079
2833	86196	5048
2834	86225	5018
2835	86253	4987
2836	86284	4957
2837	86312	4926
2838	86342	4896
2839	86369	4865
2840	86401	4835
2841	86433	4805
2842	86462	4774
2843	86491	4744
2844	86519	4713
2845	86548	4683
2846	86576	4652
2847	86605	4622
2848	86635	4591
2849	86664	4561
2850	86692	4530
2851	86721	4500
2852	86749	4469
2853	86780	4439
2854	86809	4408
2855	86837	4378
2856	86865	4347
2857	86893	4317
2858	86923	4286
2859	86966	4257
2860	86993	4226
2861	87021	4195
2862	87049	4165
2863	87077	4134
2864	87106	4104
2865	87136	4074
2866	87164	4043
2867	87193	4013
2868	87221	3982
2869	87250	3952
2870	87279	3921
2871	87307	3891
2872	87336	3860
2873	87366	3830
2874	87394	3799
2875	87423	3769
2876	87464	3739
2877	87491	3708
2878	87520	3678
2879	87548	3647
2880	87575	3617
2881	87604	3586
2882	87633	3556
2883	87662	3525
2884	87691	3495
2885	87719	3465
2886	87748	3434
2887	87777	3404
2888	87821	3374
2889	87849	3343
2890	87878	3313
2891	87906	3282
2892	87937	3252
2893	87964	3221
2894	87993	3191
2895	88020	3160
2896	88049	3130
2897	88081	3100
2898	88111	3069
2899	88139	3039
2900	88167	3008
2901	88195	2978
2902	88223	2947
2903	88252	2917
2904	88282	2887
2905	88312	2856
2906	88341	2826
2907	88368	2795
2908	88409	2765
2909	88439	2735
2910	88466	2704
2911	88495	2674
2912	88524	2643
2913	88552	2613
2914	88582	2583
2915	88614	2552
2916	88643	2522
2917	88670	2491
2918	88698	2461
2919	88727	2430
2920	88757	2400
2921	88786	2370
2922	88815	2339
2923	88844	2309
2924	88873	2278
2925	88902	2248
2926	88930	2217
2927	88960	2187
2928	88988	2157
2929	89015	2126
2930	89045	2096
2931	89073	2065
2932	89102	2035
2933	89131	2005
2934	89171	1974
2935	89198	1944
2936	89226	1913
2937	89265	1883
2938	89293	1853
2939	89321	1822
2940	89350	1792
2941	89379	1762
2942	89407	1731
2943	89439	1701
2944	89468	1670
2945	89496	1640
2946	89525	1610
2947	89553	1579
2948	89584	1549
2949	89613	1518
2950	89648	1488
2951	89676	1458
2952	89704	1427
2953	89734	1397
2954	89763	1366
2955	89791	1336
2956	89820	1306
2957	89849	1275
2958	89877	1245
2959	89913	1215
2960	89941	1184
2961	89969	1154
2962	89999	1123
2963	90027	1093
2964	90055	1063
2965	90084	1032
2966	90113	1002
2967	90144	971
2968	90172	941
2969	90200	911
2970	90229	880
2971	90258	850
2972	90289	819
2973	90323	789
2974	90352	759
2975	90380	728
2976	90408	698
2977	90436	668
2978	90464	637
2979	90493	607
2980	90521	576
2981	90550	546
2982	90578	516
2983	90606	485
2984	90635	455
2985	90662	425
2986	90692	394
2987	90721	364
2988	90749	333
2989	90778	303
2990	90808	273
2991	90835	242
2992	90864	212
2993	90892	182
2994	90924	151
2995	90951	121
2996	90980	91
2997	91008	60
2998	91036	30
2999	91065	0
